Ticker Symbol,Entity Name,Unique ID,As Of Date,Screen Name,Is Verified,Is Protected,Date Joined,Tweets Count,Following,Followers,Likes,Listed Count,Twitter Id,Date Added,Date Updated,Ticker Sector,Ticker Industry
nyse:mcd,71026122,53605367,2018-07-06 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,448891,14384,3612499,3690,8472,71026122,20180706,2018-07-06 18:10:05,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53605368,2018-07-06 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17558,2528,34773,11859,590,18223550,20180706,2018-07-06 18:10:05,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53593396,2018-07-05 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16924,10963,96479,3827,1325,18956020,20180705,2018-07-05 21:51:04,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53594214,2018-07-05 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,46285,4868,369500,1630,1553,40349928,20180705,2018-07-05 21:52:38,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53594486,2018-07-05 00:00:00,Wendys,True,False,2009-07-23 00:00:00,133227,1254,2744754,29360,4922,59553554,20180705,2018-07-05 21:53:07,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53596629,2018-07-05 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20770,3923,1680327,7483,3149,167421802,20180705,2018-07-05 21:57:20,Utilities,Electricity
nyse:mcd,321430105,53596145,2018-07-05 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6745,2224,27827,1760,91,321430105,20180705,2018-07-05 21:56:25,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53596146,2018-07-05 00:00:00,365Black,True,False,2014-06-26 00:00:00,2218,512,11440,643,36,2590023517,20180705,2018-07-05 21:56:25,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53596147,2018-07-05 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,448737,14385,3612044,3689,8473,71026122,20180705,2018-07-05 21:56:25,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53596148,2018-07-05 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17558,2528,34773,11859,590,18223550,20180705,2018-07-05 21:56:25,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53584179,2018-07-04 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16917,10962,96444,3826,1327,18956020,20180703,2018-07-03 23:02:14,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53584997,2018-07-04 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,46185,4870,369385,1630,1553,40349928,20180703,2018-07-03 23:05:04,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53585269,2018-07-04 00:00:00,Wendys,True,False,2009-07-23 00:00:00,133111,1255,2742387,29338,4945,59553554,20180703,2018-07-03 23:06:02,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53587411,2018-07-04 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20769,3925,1679725,7482,3156,167421802,20180703,2018-07-03 23:12:16,Utilities,Electricity
nyse:mcd,321430105,53586927,2018-07-04 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6743,2225,27840,1760,91,321430105,20180703,2018-07-03 23:10:59,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53586928,2018-07-04 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11435,643,36,2590023517,20180703,2018-07-03 23:10:59,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53586929,2018-07-04 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,448505,14386,3611463,3686,8474,71026122,20180703,2018-07-03 23:10:59,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53586930,2018-07-04 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17557,2528,34769,11858,591,18223550,20180703,2018-07-03 23:10:59,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53574974,2018-07-03 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16916,10961,96434,3826,1326,18956020,20180703,2018-07-03 17:24:27,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53575792,2018-07-03 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,46179,4871,369362,1630,1553,40349928,20180703,2018-07-03 17:26:10,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53576064,2018-07-03 00:00:00,Wendys,True,False,2009-07-23 00:00:00,133077,1255,2741913,29334,4951,59553554,20180703,2018-07-03 17:26:46,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53578206,2018-07-03 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20769,3926,1679624,7482,3150,167421802,20180703,2018-07-03 17:31:08,Utilities,Electricity
nyse:mcd,321430105,53577722,2018-07-03 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6743,2225,27841,1760,91,321430105,20180703,2018-07-03 17:30:10,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53577723,2018-07-03 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11434,643,36,2590023517,20180703,2018-07-03 17:30:10,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53577724,2018-07-03 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,448493,14385,3611270,3686,8470,71026122,20180703,2018-07-03 17:30:10,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53577725,2018-07-03 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17557,2528,34767,11858,591,18223550,20180703,2018-07-03 17:30:10,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53565762,2018-07-02 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16898,10961,96433,3826,1326,18956020,20180702,2018-07-02 10:19:02,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53566579,2018-07-02 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,46122,4871,369231,1628,1553,40349928,20180702,2018-07-02 10:20:14,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53566851,2018-07-02 00:00:00,Wendys,True,False,2009-07-23 00:00:00,132827,1255,2739817,29272,4923,59553554,20180702,2018-07-02 10:20:37,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53568993,2018-07-02 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20754,3924,1678951,7481,3159,167421802,20180702,2018-07-02 10:23:28,Utilities,Electricity
nyse:mcd,321430105,53568509,2018-07-02 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6743,2227,27849,1760,91,321430105,20180702,2018-07-02 10:22:52,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53568510,2018-07-02 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11427,643,36,2590023517,20180702,2018-07-02 10:22:52,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53568511,2018-07-02 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,448114,14388,3610459,3680,8471,71026122,20180702,2018-07-02 10:22:52,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53568512,2018-07-02 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17557,2528,34755,11858,591,18223550,20180702,2018-07-02 10:22:52,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53556561,2018-07-01 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16898,10960,96414,3826,1326,18956020,20180701,2018-07-01 16:22:22,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53557378,2018-07-01 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,46082,4871,369172,1628,1553,40349928,20180701,2018-07-01 16:23:27,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53557650,2018-07-01 00:00:00,Wendys,True,False,2009-07-23 00:00:00,132802,1255,2738639,29275,4924,59553554,20180701,2018-07-01 16:23:49,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53559792,2018-07-01 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20753,3924,1678580,7481,3156,167421802,20180701,2018-07-01 16:26:28,Utilities,Electricity
nyse:mcd,321430105,53559308,2018-07-01 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6743,2227,27852,1760,91,321430105,20180701,2018-07-01 16:25:54,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53559309,2018-07-01 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11428,643,36,2590023517,20180701,2018-07-01 16:25:54,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53559310,2018-07-01 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,448012,14388,3610144,3680,8470,71026122,20180701,2018-07-01 16:25:54,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53559311,2018-07-01 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17557,2528,34750,11858,591,18223550,20180701,2018-07-01 16:25:54,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53547361,2018-06-30 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16898,10961,96391,3827,1326,18956020,20180630,2018-06-30 00:48:05,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53548178,2018-06-30 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,46013,4869,369045,1629,1553,40349928,20180630,2018-06-30 00:50:26,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53548450,2018-06-30 00:00:00,Wendys,True,False,2009-07-23 00:00:00,132739,1256,2734845,29274,4920,59553554,20180630,2018-06-30 00:51:20,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53550592,2018-06-30 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20753,3922,1676902,7482,3147,167421802,20180630,2018-06-30 00:56:40,Utilities,Electricity
nyse:mcd,321430105,53550108,2018-06-30 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6742,2227,27851,1760,91,321430105,20180630,2018-06-30 00:55:35,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53550109,2018-06-30 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11428,643,36,2590023517,20180630,2018-06-30 00:55:35,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53550110,2018-06-30 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,447740,14389,3609178,3680,8469,71026122,20180630,2018-06-30 00:55:35,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53550111,2018-06-30 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17557,2528,34747,11858,591,18223550,20180630,2018-06-30 00:55:35,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53538164,2018-06-29 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16890,10961,96378,3824,1328,18956020,20180629,2018-06-29 01:42:06,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53538981,2018-06-29 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,45943,4869,368974,1629,1553,40349928,20180629,2018-06-29 01:44:16,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53539253,2018-06-29 00:00:00,Wendys,True,False,2009-07-23 00:00:00,132592,1254,2730997,29249,4890,59553554,20180629,2018-06-29 01:45:02,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53541395,2018-06-29 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20747,3923,1675074,7479,3143,167421802,20180629,2018-06-29 01:50:28,Utilities,Electricity
nyse:mcd,321430105,53540911,2018-06-29 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6742,2227,27850,1760,91,321430105,20180629,2018-06-29 01:49:10,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53540912,2018-06-29 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11432,643,36,2590023517,20180629,2018-06-29 01:49:10,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53540913,2018-06-29 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,447535,14390,3608423,3675,8471,71026122,20180629,2018-06-29 01:49:10,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53540914,2018-06-29 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17557,2528,34744,11858,591,18223550,20180629,2018-06-29 01:49:10,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53528988,2018-06-28 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16885,10959,96351,3824,1327,18956020,20180627,2018-06-27 22:00:15,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53529805,2018-06-28 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,45897,4869,368812,1629,1551,40349928,20180627,2018-06-27 22:01:17,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53530077,2018-06-28 00:00:00,Wendys,True,False,2009-07-23 00:00:00,132370,1255,2726821,29241,4912,59553554,20180627,2018-06-27 22:01:38,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53532218,2018-06-28 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20737,3922,1671195,7477,3137,167421802,20180627,2018-06-27 22:06:00,Utilities,Electricity
nyse:mcd,321430105,53531734,2018-06-28 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6742,2227,27852,1761,91,321430105,20180627,2018-06-27 22:05:06,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53531735,2018-06-28 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11432,643,36,2590023517,20180627,2018-06-27 22:05:06,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53531736,2018-06-28 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,447256,14392,3607622,3672,8466,71026122,20180627,2018-06-27 22:05:06,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53531737,2018-06-28 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17555,2528,34738,11858,591,18223550,20180627,2018-06-27 22:05:06,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53519814,2018-06-27 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16878,10965,96344,3827,1328,18956020,20180626,2018-06-26 23:15:21,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53520631,2018-06-27 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,45845,4870,368745,1629,1551,40349928,20180626,2018-06-26 23:18:37,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53520903,2018-06-27 00:00:00,Wendys,True,False,2009-07-23 00:00:00,132296,1254,2725520,29238,4901,59553554,20180626,2018-06-26 23:19:47,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53523044,2018-06-27 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20725,3921,1669898,7470,3140,167421802,20180626,2018-06-26 23:27:37,Utilities,Electricity
nyse:mcd,321430105,53522560,2018-06-27 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6742,2227,27863,1762,91,321430105,20180626,2018-06-26 23:26:02,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53522561,2018-06-27 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11432,643,36,2590023517,20180626,2018-06-26 23:26:02,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53522562,2018-06-27 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,447034,14390,3607407,3668,8468,71026122,20180626,2018-06-26 23:26:02,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53522563,2018-06-27 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17555,2528,34734,11858,591,18223550,20180626,2018-06-26 23:26:02,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53510649,2018-06-26 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16873,10965,96321,3828,1326,18956020,20180625,2018-06-25 23:58:36,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53511466,2018-06-26 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,45780,4872,368684,1630,1550,40349928,20180626,2018-06-26 00:03:00,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53511738,2018-06-26 00:00:00,Wendys,True,False,2009-07-23 00:00:00,132186,1256,2724164,29225,4923,59553554,20180626,2018-06-26 00:04:28,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53513875,2018-06-26 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20660,3919,1669678,7451,3132,167421802,20180626,2018-06-26 00:15:17,Utilities,Electricity
nyse:mcd,321430105,53513391,2018-06-26 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6742,2227,27862,1762,91,321430105,20180626,2018-06-26 00:13:06,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53513392,2018-06-26 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11429,643,36,2590023517,20180626,2018-06-26 00:13:06,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53513393,2018-06-26 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,446808,14392,3607104,3666,8457,71026122,20180626,2018-06-26 00:13:06,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53513394,2018-06-26 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17555,2528,34731,11858,591,18223550,20180626,2018-06-26 00:13:06,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53501485,2018-06-25 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16865,10962,96305,3824,1325,18956020,20180625,2018-06-25 00:26:16,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53502302,2018-06-25 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,45748,4872,368636,1630,1550,40349928,20180625,2018-06-25 00:28:45,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53502574,2018-06-25 00:00:00,Wendys,True,False,2009-07-23 00:00:00,132090,1256,2723207,29211,4888,59553554,20180625,2018-06-25 00:29:41,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53504711,2018-06-25 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20659,3920,1669475,7451,3139,167421802,20180625,2018-06-25 00:36:11,Utilities,Electricity
nyse:mcd,321430105,53504227,2018-06-25 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6742,2227,27864,1762,91,321430105,20180625,2018-06-25 00:34:56,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53504228,2018-06-25 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11430,643,36,2590023517,20180625,2018-06-25 00:34:56,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53504229,2018-06-25 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,446609,14393,3606951,3660,8459,71026122,20180625,2018-06-25 00:34:56,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53504230,2018-06-25 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17555,2528,34721,11858,591,18223550,20180625,2018-06-25 00:34:56,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53492338,2018-06-24 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16865,10963,96308,3824,1325,18956020,20180624,2018-06-24 01:02:14,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53493155,2018-06-24 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,45654,4873,368584,1630,1550,40349928,20180624,2018-06-24 01:04:37,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53493427,2018-06-24 00:00:00,Wendys,True,False,2009-07-23 00:00:00,132063,1256,2722059,29209,4900,59553554,20180624,2018-06-24 01:05:31,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53495564,2018-06-24 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20659,3921,1669297,7453,3143,167421802,20180624,2018-06-24 01:12:11,Utilities,Electricity
nyse:mcd,321430105,53495080,2018-06-24 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6742,2227,27861,1762,91,321430105,20180624,2018-06-24 01:10:47,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53495081,2018-06-24 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11430,643,36,2590023517,20180624,2018-06-24 01:10:47,Consumer Services,Travel & Leisure
nyse:mcd,71026122,53495082,2018-06-24 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,446368,14395,3606767,3660,8460,71026122,20180624,2018-06-24 01:10:47,Consumer Services,Travel & Leisure
nyse:mcd,18223550,53495083,2018-06-24 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17555,2528,34714,11858,591,18223550,20180624,2018-06-24 01:10:47,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,53475245,2018-06-23 00:00:00,JackBox,True,False,2009-01-13 00:00:00,16863,10963,96308,3824,1325,18956020,20180623,2018-06-23 00:17:29,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,53476879,2018-06-23 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,45641,4873,368544,1630,1550,40349928,20180623,2018-06-23 00:33:20,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,53477423,2018-06-23 00:00:00,Wendys,True,False,2009-07-23 00:00:00,131991,1256,2720451,29207,4908,59553554,20180623,2018-06-23 00:38:10,Consumer Services,Travel & Leisure
vtx:bkw,167421802,53481697,2018-06-23 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,20659,3921,1669031,7455,3129,167421802,20180623,2018-06-23 00:57:16,Utilities,Electricity
nyse:mcd,321430105,53480729,2018-06-23 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6742,2227,27858,1762,91,321430105,20180623,2018-06-23 00:54:38,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,53480731,2018-06-23 00:00:00,365Black,True,False,2014-06-26 00:00:00,2219,512,11428,643,36,2590023517,20180623,2018-06-23 00:54:38,Consumer Services,Travel & Leisure
